Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
0.13333943473930318,0.31886573084222836,2.3508333458263695,0.19857760150768092,1
1.2516646842012549,0.9716120256213944,1.7186157788028789,-0.7440354280787816,1
0.3818561568419591,-0.9866268587161036,-0.005613949443005263,0.13230979982190463,1
-1.4405998052441844,0.31886573084222836,2.6382049672006835,-1.4364410569077337,1
-1.4820192589279604,-0.9866268587161036,1.316295508878839,-1.1998588116370184,1
-0.7157593657781046,-0.9866268587161036,1.6611414545280159,-1.2562174093323983,1
-1.1920830831415286,-0.9866268587161036,0.799026590405074,-1.3974235661955476,1
0.029790800529863215,-0.3338805639369376,-0.35045989509218206,-0.396593963165506,1
-0.8193079999875446,0.31886573084222836,0.9714495632296624,-1.4488275618957294,1
-1.0056955415645366,-0.9866268587161036,0.9714495632296624,-1.2438309043444027,1
-0.3844037363078967,-0.9866268587161036,-0.35045989509218206,0.10444016359891461,1
0.1540491615811912,-0.3338805639369376,1.4312441574285648,-0.8908155121865291,1
-0.5293718242011126,-0.3338805639369376,1.2588211846039763,-0.955225338124106,1
-1.3991803515604084,-0.3338805639369376,0.3967063204810343,-1.145358189689838,1
-0.9021469073550966,-0.3338805639369376,1.6611414545280159,-1.402378168190746,1
-0.7985982731456566,-0.3338805639369376,1.4887184817034276,-1.5212886160755035,1
-0.11517728736335275,-0.3338805639369376,-0.17803692226759366,-0.02809543977263794,1
0.775340966837831,0.9716120256213944,1.7760901030777416,-0.7105918646111936,1
0.609663152102727,-0.3338805639369376,2.6382049672006835,-0.3024565252567397,1
-0.3222745557822327,-0.3338805639369376,0.799026590405074,-0.08135741122101887,1
-1.3991803515604084,-0.3338805639369376,1.4887184817034276,-1.3732698814689563,1
-1.2127928099834164,-0.3338805639369376,0.10933469910672033,-1.0289250428026797,1
0.25759779579063113,-0.3338805639369376,2.810627940025272,-0.48949275057547276,1
-0.6122107315686647,-0.3338805639369376,2.1209360487269184,-1.50270885859351,1
-2.144730517868376,1.6243583204005603,2.6956792914755465,-1.4197192751739398,1
-0.6536301852524407,-0.3338805639369376,2.6382049672006835,-1.0555560285268701,1
1.085986869466151,-0.9866268587161036,1.94851307590233,-0.3340421129761284,1
-0.13588701420524074,-0.3338805639369376,1.94851307590233,-0.43561145387769207,1
-2.0618916105008243,-0.3338805639369376,-0.005613949443005263,-1.1608413209248325,1
-1.0471149952483125,-0.3338805639369376,-0.5228828679167705,-1.0567946790256697,1
0.4646950642095111,0.31886573084222836,-0.5228828679167705,-0.6641424709062103,1
-0.05304810683768877,-0.3338805639369376,1.373769833153702,-0.4058838419065027,1
-0.44653291683356067,0.31886573084222836,-0.06308827371786806,0.16389538754129332,1
0.44398533736762313,-0.9866268587161036,-0.7527801650162217,-0.8394115164863475,1
0.4854047910513991,-0.3338805639369376,1.0289238875045252,-0.363150399697918,1
0.13333943473930318,-0.3338805639369376,0.33923199620617156,0.2475042962102634,1
0.609663152102727,1.6243583204005603,-0.12056259799273086,-0.7074952383641947,1
1.189535503675591,-0.3338805639369376,0.45418064475589714,0.11806531908570973,1
-1.0471149952483125,-0.9866268587161036,1.2013468603291135,-1.1125339514716497,1
-1.9790527031332723,-0.3338805639369376,1.603667130253153,-1.2797517688095899,1
0.29901724947440717,-0.3338805639369376,0.16680902338158313,0.23202116497526892,1
1.003147962098599,-0.9866268587161036,2.3508333458263695,0.07842850312412392,1
-0.5915010047267767,-0.9866268587161036,1.94851307590233,-1.0171578630640838,1
-1.5855678931374004,-0.3338805639369376,0.16680902338158313,-1.1304943837042434,1
0.17475888842307918,-0.3338805639369376,0.6266036175804856,-0.4393274053740907,1
-0.9642760878807606,-0.3338805639369376,0.9139752389547996,-1.3751278572171557,1
-0.23943564841468074,-0.9866268587161036,1.4312441574285648,-0.5415160715250541,1
-0.23943564841468074,-0.3338805639369376,-0.12056259799273086,-0.8895768616877295,1
-0.48795237051733664,-0.9866268587161036,1.6611414545280159,-0.4176510216450985,1
1.4380522257782469,-0.3338805639369376,-0.6953058407413589,-0.3780142056835127,1
0.42327561052573515,-0.3338805639369376,1.94851307590233,-0.7712857390523719,1
-0.46724264367544865,0.31886573084222836,2.4083076701012325,0.18309447027268644,1
-0.7157593657781046,1.6243583204005603,1.4887184817034276,-1.547919601799694,1
1.6037300405133508,-0.3338805639369376,0.16680902338158313,-0.26096173354695457,1
-0.6950496389362166,-0.9866268587161036,-0.46540854364190765,-1.4841291011115167,1
0.21617834210685516,-0.3338805639369376,0.10933469910672033,-0.12223287768140424,1
0.0919199810555272,0.31886573084222836,1.1438725360542508,-0.7688084380547727,1
0.5475339715770631,-0.3338805639369376,2.4083076701012325,-0.9601799401193043,1
-1.2335025368253045,-0.9866268587161036,0.16680902338158313,-1.4612140668837248,1
1.2930841378850308,-0.9866268587161036,-0.4079342193670449,-0.7328875735895857,1
-1.3370511710347444,0.31886573084222836,-0.5803571921916333,-1.536152422061098,1
-1.3163414441928565,-0.9866268587161036,0.33923199620617156,-1.2184385691190118,1
-1.3577608978766325,-0.9866268587161036,2.523256318650958,-1.0821870142510606,1
0.3818561568419591,0.31886573084222836,2.178410373001781,-0.5947780429734351,1
0.0919199810555272,-0.3338805639369376,0.799026590405074,-0.527890916038259,1
-1.3370511710347444,0.31886573084222836,1.2588211846039763,-1.193046233893621,1
0.19546861526496717,-0.3338805639369376,-0.6953058407413589,-0.8233090600019533,1
-1.3370511710347444,-0.3338805639369376,2.523256318650958,-1.2363990013516053,1
0.609663152102727,-0.3338805639369376,0.10933469910672033,-0.5947780429734351,1
0.1540491615811912,-0.3338805639369376,0.6266036175804856,-0.9484127603807084,1
0.609663152102727,-0.3338805639369376,2.293359021551507,-0.20274516010337543,1
-1.3991803515604084,-0.3338805639369376,1.8335644273526044,-1.4457309356487305,1
-1.0471149952483125,-0.9866268587161036,-0.7527801650162217,-1.4246738771691378,1
0.630372878944615,-0.3338805639369376,2.8681022643001346,0.058610095143331015,1
-0.6950496389362166,-0.9866268587161036,0.5691292933056228,-1.095192844488456,1
1.127406323149927,-0.3338805639369376,1.4887184817034276,-0.47524826983927787,1
-0.8400177268294325,-0.9866268587161036,2.005987400177193,-1.2190578943684116,1
-0.6743399120943286,-0.3338805639369376,1.2013468603291135,-1.1181078787162477,1
-1.2127928099834164,0.31886573084222836,2.580730642925821,-1.5856984420130804,1
1.168825776833703,-0.9866268587161036,0.9139752389547996,-0.779336967294569,1
1.127406323149927,-0.3338805639369376,-0.5803571921916333,-0.3947359874173067,1
-1.3163414441928565,-0.3338805639369376,0.28175767193130874,-1.3608833764809607,1
-0.5293718242011126,-0.3338805639369376,1.0289238875045252,-0.522316988793661,1
-0.07375783367957676,-0.3338805639369376,0.22428334765644595,-0.8778096819491338,1
-1.0056955415645366,-0.3338805639369376,2.810627940025272,-1.1583640199272334,1
0.899599327889159,-0.9866268587161036,1.8910387516274672,-0.9180658231601193,1
0.2783075226325192,-0.3338805639369376,-0.29298557081731924,-0.8078259287669588,1
-0.11517728736335275,-0.9866268587161036,0.5691292933056228,0.014018677186546981,1
0.23688806894874317,-0.3338805639369376,1.4312441574285648,-0.04233992050883284,1
-1.2749219905090805,0.31886573084222836,2.580730642925821,-1.153409417932035,1
-0.17730646788901674,0.31886573084222836,0.051860374831857535,-0.9440774836349101,1
0.31972697631629515,0.31886573084222836,0.33923199620617156,-0.9651345421145024,1
-0.6122107315686647,-0.9866268587161036,0.10933469910672033,-1.3751278572171557,1
-1.3370511710347444,-0.3338805639369376,2.005987400177193,-1.0648459072678669,1
0.796050693679719,-0.3338805639369376,0.10933469910672033,0.18866839751728445,1
1.4794716794620228,1.6243583204005603,2.0634617244520554,-0.0014644540484474752,1
-0.8400177268294325,-0.9866268587161036,-0.8102544892910845,-1.0871416162462588,1
-1.0678247220902006,-0.3338805639369376,-0.637831516466496,-1.049982101282272,1
-0.4051134631497847,0.31886573084222836,2.0634617244520554,-0.8524173467237428,1
-0.9642760878807606,-0.9866268587161036,-0.46540854364190765,-1.1428808886922388,1
-0.03233837999580077,0.9716120256213944,1.8910387516274672,-0.7341262240883851,1
0.588953425260839,-0.9866268587161036,-0.29298557081731924,0.1707079652846909,1
1.148116049991815,-0.3338805639369376,2.523256318650958,-0.9688504936109011,1
-1.2335025368253045,-0.3338805639369376,2.0634617244520554,-1.201097462135818,1
-0.9642760878807606,-0.3338805639369376,1.4887184817034276,-1.3144339827759774,1
-0.07375783367957676,0.31886573084222836,2.753153615750409,-0.8846222596925313,1
-1.0471149952483125,-0.3338805639369376,2.0634617244520554,-1.2661266133227946,1
0.816760420521607,-0.9866268587161036,1.7760901030777416,0.07595120212652481,1
-0.3636940094660087,-0.3338805639369376,0.45418064475589714,0.10258218785071528,1
-1.2956317173509684,0.31886573084222836,0.5116549690307599,-1.077851737505262,1
-1.5234387126117364,-0.3338805639369376,2.3508333458263695,-1.2970928757927835,1
-1.2335025368253045,-0.3338805639369376,1.4312441574285648,-1.5621640825358887,1
0.23688806894874317,-0.9866268587161036,-0.46540854364190765,-0.6399887861796189,1
-2.2896986057615925,0.9716120256213944,1.6611414545280159,-1.4339637559101346,1
-2.31040833260348,0.31886573084222836,0.9714495632296624,-1.4531628386415278,1
-0.5293718242011126,-0.9866268587161036,2.178410373001781,0.21529938324147493,1
-0.9642760878807606,-0.3338805639369376,-0.4079342193670449,-1.0623686062702677,1
-1.9583429762913844,0.31886573084222836,1.8335644273526044,-1.3262011625145733,1
1.3759230452525828,0.9716120256213944,1.4887184817034276,-0.6771483011436056,1
-0.11517728736335275,-0.9866268587161036,1.373769833153702,0.16141808654369422,1
-0.07375783367957676,-0.9866268587161036,2.8681022643001346,0.05365549314813279,1
-1.2335025368253045,-0.3338805639369376,2.753153615750409,-1.0146805620664847,1
-1.9997624299751604,0.31886573084222836,2.3508333458263695,-1.5150953635815056,1
-0.03233837999580077,-0.3338805639369376,2.3508333458263695,-0.0633969789884253,1
1.085986869466151,0.31886573084222836,2.465781994376095,-0.09745986770541311,1
1.355213318410695,-0.3338805639369376,-0.5228828679167705,-0.1296647806742016,1
-1.3991803515604084,-0.9866268587161036,2.1209360487269184,-1.1719891754140284,1
-0.8814371805132085,0.31886573084222836,0.10933469910672033,-1.2921382737975855,1
-1.3991803515604084,-0.3338805639369376,1.086398211779388,-1.5881757430106793,1
-1.1713733562996405,-0.3338805639369376,1.603667130253153,-1.1614606461742323,1
0.858179874205383,-0.3338805639369376,2.178410373001781,-0.6851995293858026,1
-0.9849858147226486,-0.3338805639369376,0.7415522661302112,-1.0995281212342543,1
-0.48795237051733664,-0.3338805639369376,-0.29298557081731924,-0.818354458006755,1
-0.6743399120943286,0.31886573084222836,2.1209360487269184,-1.5411070240562963,1
-1.2542122636671924,-0.3338805639369376,2.3508333458263695,-1.259933360828797,1
1.272374411043143,-0.3338805639369376,2.753153615750409,-0.5161237362996632,1
0.6925020594702791,-0.3338805639369376,2.0634617244520554,0.21715735898967425,1
-1.2127928099834164,-0.9866268587161036,-0.6953058407413589,-1.4240545519197383,1
-0.3429842826241207,-0.3338805639369376,0.28175767193130874,0.17813986827748823,1
-1.9169235226076082,-0.3338805639369376,2.235884697276644,-1.4060941196871446,1
-0.3429842826241207,-0.3338805639369376,-0.7527801650162217,0.2543168739536609,1
0.961728508414823,0.31886573084222836,-0.6953058407413589,-0.08940863946321599,1
-0.9849858147226486,2.2771046151797263,0.16680902338158313,-1.4184806246751402,1
-1.0678247220902006,-0.3338805639369376,0.28175767193130874,-1.2989508515409829,1
-0.9228566341969846,4.235343499517224,0.7415522661302112,-1.0183965135628834,1
-0.9642760878807606,2.2771046151797263,0.051860374831857535,-1.5683573350298865,1
-1.2956317173509684,-0.9866268587161036,2.005987400177193,-1.2995701767903827,1
0.009081073687975219,-0.3338805639369376,2.235884697276644,-0.36129242394971867,1
-1.5441484394536245,-0.9866268587161036,2.293359021551507,-1.3615027017303605,1
0.2783075226325192,-0.9866268587161036,-0.5803571921916333,0.11992329483390907,1
-1.4405998052441844,-0.3338805639369376,0.6840779418553483,-1.4562594648885268,1
-1.5441484394536245,-0.3338805639369376,1.5461928059782903,-1.343542269497767,1
-1.6269873468211764,-0.3338805639369376,0.051860374831857535,-1.5435843250538954,1
-1.5648581662955123,-0.3338805639369376,2.6956792914755465,-1.231444399356407,1
-1.4198900784022965,-0.3338805639369376,-0.46540854364190765,-1.3460195704953661,1
-1.0471149952483125,-0.3338805639369376,0.7415522661302112,-1.0010554065796897,1
1.272374411043143,0.31886573084222836,1.7760901030777416,-1.1447388644404382,1
-1.4198900784022965,-0.3338805639369376,0.8565009146799367,-1.5819824905166817,1
-1.5234387126117364,-0.3338805639369376,-0.005613949443005263,-1.3906109884521503,1
-1.5027289857698485,-0.3338805639369376,0.22428334765644595,-1.248785506339601,1
-1.3784706247185206,-0.3338805639369376,1.316295508878839,2.511757408015853,1
-1.1299539026158645,-0.3338805639369376,1.316295508878839,2.639338409392207,1
-1.4405998052441844,-0.3338805639369376,-0.35045989509218206,-1.3088600555313794,1
-1.0056955415645366,-0.3338805639369376,1.603667130253153,-1.4451116103993307,1
-1.5441484394536245,-0.3338805639369376,2.465781994376095,-1.5590674562888898,1
-0.9849858147226486,0.9716120256213944,1.8910387516274672,-1.0536980527786708,1
-1.1092441757739766,-0.3338805639369376,0.45418064475589714,-1.2277284478600086,1
-1.3163414441928565,-0.3338805639369376,0.5116549690307599,2.479552495047064,1
-1.0678247220902006,-0.3338805639369376,-0.8102544892910845,-1.3051441040349807,1
-1.0056955415645366,-0.3338805639369376,1.8910387516274672,-1.1726085006634281,1
-1.1713733562996405,-0.3338805639369376,2.293359021551507,-1.2921382737975855,1
-1.2542122636671924,-0.3338805639369376,-0.23551124654245648,-1.2896609727999864,1
-1.6891165273468405,-0.3338805639369376,-0.005613949443005263,-1.2772744678119907,1
-1.1299539026158645,-0.3338805639369376,0.33923199620617156,-1.5305784948165,1
-1.6891165273468405,-0.3338805639369376,1.6611414545280159,-1.3893723379533507,1
-1.0056955415645366,-0.3338805639369376,0.9139752389547996,2.3637386734093058,1
-1.6476970736630643,-0.3338805639369376,1.8910387516274672,-1.4649300183801235,1
-1.0471149952483125,-0.3338805639369376,1.4312441574285648,-1.153409417932035,1
-0.48795237051733664,-0.3338805639369376,-0.6953058407413589,-0.2807801415277475,1
-0.6743399120943286,0.31886573084222836,2.753153615750409,-1.41909994992454,1
-1.2542122636671924,-0.3338805639369376,1.2588211846039763,-1.276655142562591,1
1.272374411043143,-0.3338805639369376,2.580730642925821,0.18619109651968535,1
0.6925020594702791,-0.3338805639369376,0.799026590405074,-0.7452740785775812,1
-1.2127928099834164,-0.9866268587161036,0.9139752389547996,-1.2363990013516053,1
-0.3429842826241207,-0.3338805639369376,-0.637831516466496,-0.9434581583855103,1
-1.9169235226076082,-0.3338805639369376,-0.35045989509218206,-1.4060941196871446,1
-0.3429842826241207,-0.3338805639369376,0.9139752389547996,-0.15691509164779183,1
0.961728508414823,0.31886573084222836,1.316295508878839,-0.5037372313116677,1
-0.9849858147226486,2.2771046151797263,2.753153615750409,-1.293376924296385,1
-1.0678247220902006,-0.3338805639369376,1.8910387516274672,-1.3571674249845622,1
-0.9228566341969846,4.235343499517224,-0.06308827371786806,-1.368315279473758,1
-0.9642760878807606,2.2771046151797263,1.5461928059782903,-1.4283898286655365,1
-1.2956317173509684,-0.9866268587161036,2.235884697276644,-1.273558516315592,1
0.009081073687975219,-0.3338805639369376,2.580730642925821,-0.8325989387429499,1
-1.5441484394536245,-0.9866268587161036,2.178410373001781,-1.5460616260514946,1
0.2783075226325192,-0.9866268587161036,2.465781994376095,0.025785856925142767,1
-1.4405998052441844,-0.3338805639369376,1.373769833153702,-1.240114952848004,1
-1.5441484394536245,-0.3338805639369376,1.316295508878839,-1.382559760209953,1
-1.6269873468211764,-0.3338805639369376,1.8910387516274672,-1.1044827232294525,1
-1.5648581662955123,-0.3338805639369376,-0.5803571921916333,-1.4345830811595344,1
-1.4198900784022965,-0.3338805639369376,0.45418064475589714,-1.3701732552219574,1
-1.0471149952483125,-0.3338805639369376,-0.29298557081731924,-1.2816097445577892,1
1.272374411043143,0.31886573084222836,2.8681022643001346,-1.0939541939896564,1
-1.4198900784022965,-0.3338805639369376,1.0289238875045252,-1.4283898286655365,1
-1.5234387126117364,-0.3338805639369376,2.465781994376095,-1.1459775149392377,1
-1.5027289857698485,-0.3338805639369376,1.603667130253153,-1.0072486590736873,1
-1.3784706247185206,-0.3338805639369376,-0.4079342193670449,1.535700814961802,1
-1.1299539026158645,-0.3338805639369376,1.8910387516274672,2.539007718989443,1
-1.4405998052441844,-0.3338805639369376,-0.6953058407413589,-1.1125339514716497,1
-1.0056955415645366,-0.3338805639369376,2.005987400177193,-1.5819824905166817,1
-1.5441484394536245,-0.3338805639369376,1.316295508878839,-1.2723198658167925,1
-0.9849858147226486,0.9716120256213944,2.235884697276644,-1.2840870455553883,1
-1.1092441757739766,-0.3338805639369376,1.7186157788028789,-1.2048134136322166,1
-1.3163414441928565,-0.3338805639369376,-0.5803571921916333,1.5592351744389938,1
-1.0678247220902006,-0.3338805639369376,2.465781994376095,-1.0245897660568812,1
-1.0056955415645366,-0.3338805639369376,0.22428334765644595,-1.3534514734881635,1
-1.1713733562996405,-0.3338805639369376,2.6382049672006835,-1.1051020484788523,1
-1.2542122636671924,-0.3338805639369376,1.1438725360542508,-1.3844177359581524,1
-1.6891165273468405,-0.3338805639369376,-0.12056259799273086,-1.5212886160755035,1
-1.6476970736630643,-0.3338805639369376,0.3967063204810343,1.8763297021316803,1
-1.0471149952483125,-0.3338805639369376,-0.12056259799273086,-1.4488275618957294,1
-1.2749219905090805,-0.3338805639369376,-0.5803571921916333,-1.030783018550879,1
-1.0264052684064244,-0.3338805639369376,1.94851307590233,-1.2159612681214127,1
-1.1920830831415286,-0.3338805639369376,0.45418064475589714,-1.0245897660568812,1
1.769407855248455,0.31886573084222836,2.1209360487269184,-1.5454423008020948,1
0.36114643000007113,-0.9866268587161036,1.7186157788028789,-1.324343186766374,1
1.2930841378850308,0.9716120256213944,-0.35045989509218206,-1.0970508202366553,1
-0.11517728736335275,0.9716120256213944,2.6382049672006835,-1.0704198345124647,1
1.148116049991815,0.31886573084222836,-0.29298557081731924,-1.1992394863876186,1
1.023857688940487,-0.3338805639369376,1.2013468603291135,-0.8505593709755435,1
0.6717923326283911,-0.3338805639369376,0.33923199620617156,-0.31360437974593575,1
-0.011628653153912778,-0.3338805639369376,0.45418064475589714,-0.9465547846325091,1
0.009081073687975219,0.9716120256213944,-0.17803692226759366,-0.3284681857315304,1
-0.5500815510430006,-0.9866268587161036,0.45418064475589714,-0.5433740472732534,1
-1.2542122636671924,-0.9866268587161036,1.603667130253153,-1.5466809513008943,1
-0.5293718242011126,-0.9866268587161036,2.1209360487269184,-0.23866602456856256,1
0.42327561052573515,1.6243583204005603,0.3967063204810343,-0.5371807947792557,1
-1.9376332494494963,0.9716120256213944,0.6266036175804856,-1.1719891754140284,1
-1.5027289857698485,-0.3338805639369376,2.8681022643001346,-1.0047713580760882,1
0.0712102542136392,-0.3338805639369376,0.33923199620617156,-0.1717788976333865,1
-0.7778885463037686,-0.3338805639369376,0.5116549690307599,-1.4122873721811424,1
-1.1920830831415286,-0.9866268587161036,2.580730642925821,-1.0276863923038801,1
-0.07375783367957676,-0.3338805639369376,1.373769833153702,-0.32351358373633216,1
-1.2749219905090805,-0.3338805639369376,0.45418064475589714,-1.5188113150779043,1
-1.1092441757739766,-0.3338805639369376,0.799026590405074,-1.159602670426033,1
-0.9021469073550966,-0.3338805639369376,0.28175767193130874,-1.5076634605887083,1
0.44398533736762313,-0.3338805639369376,0.9714495632296624,-0.20769976209857363,1
-0.5707912778848886,0.31886573084222836,-0.12056259799273086,-0.7898654965343652,1
0.5268242447351751,-0.9866268587161036,2.293359021551507,-0.1711595723839867,1
-1.2335025368253045,-0.3338805639369376,1.086398211779388,-0.9954814793350916,1
-1.0885344489320885,-0.9866268587161036,1.6611414545280159,-1.2531207830853994,1
-0.7571788194618806,-0.3338805639369376,2.523256318650958,-1.0691811840136651,1
1.272374411043143,-0.3338805639369376,-0.17803692226759366,-0.1891200046165803,1
-0.05304810683768877,-0.3338805639369376,0.45418064475589714,0.13788372706650265,1
0.05050052737175121,0.31886573084222836,1.4312441574285648,-0.29626327276274195,1
-1.5027289857698485,0.31886573084222836,2.6956792914755465,-1.544822975552695,1
-0.46724264367544865,-0.9866268587161036,2.1209360487269184,0.24564632046206406,1
-0.13588701420524074,-0.9866268587161036,2.6956792914755465,-0.11542029993800668,1
-0.5293718242011126,-0.3338805639369376,-0.17803692226759366,0.03817236191313834,1
0.4854047910513991,-0.9866268587161036,1.2013468603291135,-0.4479979588656876,1
-1.2749219905090805,0.31886573084222836,2.1209360487269184,-1.5206692908261037,1
-1.5027289857698485,-0.3338805639369376,0.28175767193130874,-1.2717005405673927,1
-1.6891165273468405,-0.3338805639369376,1.603667130253153,-1.324343186766374,1
-0.13588701420524074,-0.9866268587161036,1.1438725360542508,0.06851929913372747,1
0.6717923326283911,-0.9866268587161036,2.4083076701012325,0.05365549314813279,1
0.2783075226325192,-0.9866268587161036,2.293359021551507,0.15398618355089688,1
-0.5293718242011126,0.31886573084222836,-0.17803692226759366,-0.500021279815269,1
0.837470147363495,-0.3338805639369376,1.2013468603291135,0.11434936758931107,1
0.7132117863121671,0.31886573084222836,2.523256318650958,0.15708280979789577,1
-0.9435663610388726,-0.3338805639369376,-0.35045989509218206,-1.441395658902932,1
-0.9021469073550966,-0.9866268587161036,-0.23551124654245648,-1.231444399356407,1
1.189535503675591,-0.3338805639369376,2.178410373001781,-0.30679180200253814,1
-0.3222745557822327,-0.9866268587161036,1.8910387516274672,0.20105490250528002,1
-1.1299539026158645,-0.3338805639369376,2.3508333458263695,-1.5163340140803052,1
-1.4198900784022965,-0.3338805639369376,2.0634617244520554,-1.5720732865262852,1
1.313793864726919,-0.3338805639369376,1.316295508878839,0.07471255162772525,1
-1.3577608978766325,1.6243583204005603,0.28175767193130874,-1.19552353489122,1
-1.4613095320860725,-0.3338805639369376,0.8565009146799367,-1.1020054222318534,1
0.609663152102727,-0.9866268587161036,0.10933469910672033,-0.1401933099139978,1
1.3345035915688068,0.31886573084222836,0.9139752389547996,-0.7502286805727794,1
-0.17730646788901674,-0.9866268587161036,0.6840779418553483,-0.6399887861796189,1
0.0919199810555272,0.31886573084222836,1.373769833153702,-0.7452740785775812,1
0.31972697631629515,-0.9866268587161036,-0.005613949443005263,-0.5470899987696521,1
-1.3991803515604084,-0.3338805639369376,-0.17803692226759366,-1.184375680402024,1
-1.2127928099834164,-0.3338805639369376,1.7760901030777416,-1.575789238022684,1
-0.3429842826241207,-0.9866268587161036,1.0289238875045252,-0.4746289445898781,1
1.458761952620135,0.31886573084222836,0.5116549690307599,-0.08940863946321599,1
0.775340966837831,-0.3338805639369376,0.8565009146799367,0.10134353735191572,1
-0.7364690926199926,-0.3338805639369376,2.1209360487269184,-1.237018326601005,1
0.5061145178932871,0.31886573084222836,2.523256318650958,-0.7595185593137761,1
1.355213318410695,-0.9866268587161036,0.5116549690307599,-0.7192624181027905,1
0.7132117863121671,0.31886573084222836,1.4887184817034276,-0.4969246535682701,1
-0.23943564841468074,-0.3338805639369376,2.3508333458263695,-0.09745986770541311,1
-1.4198900784022965,-0.3338805639369376,1.7760901030777416,-1.5559708300418909,1
0.13333943473930318,-0.3338805639369376,0.3967063204810343,-0.6189317277000265,1
0.05050052737175121,-0.3338805639369376,-0.4079342193670449,0.07780917787472415,1
0.23688806894874317,0.9716120256213944,1.0289238875045252,-0.4523332356114861,1
-0.3015648289403447,0.31886573084222836,2.810627940025272,-0.9651345421145024,1
1.106696596308039,-0.3338805639369376,2.465781994376095,0.009064075191348756,1
-0.15659674104712873,-0.9866268587161036,-0.8102544892910845,-0.27087093753735103,1
1.085986869466151,-0.3338805639369376,-0.005613949443005263,-0.368724326942516,1
-0.3636940094660087,1.6243583204005603,2.580730642925821,-0.09869851820421266,1
0.961728508414823,0.9716120256213944,2.178410373001781,0.11806531908570973,1
-0.8193079999875446,-0.9866268587161036,0.8565009146799367,-1.1682732239176297,1
-0.9642760878807606,-0.9866268587161036,2.810627940025272,-1.0320216690496786,1
0.816760420521607,1.6243583204005603,2.6956792914755465,-0.516743061549063,1
-0.23943564841468074,0.31886573084222836,-0.7527801650162217,-0.843746793232146,1
1.148116049991815,-0.3338805639369376,-0.5228828679167705,-0.4349921286282923,1
1.0652771426242629,-0.9866268587161036,2.293359021551507,-0.4913507263236721,1
-0.46724264367544865,-0.9866268587161036,2.465781994376095,-0.8208317590043541,1
